Temperature (C),Humidity,Pressure (millibars)
14.46666667,0.77,1017.53
13.47222222,0.8,1017.51
14.04444444,0.77,1017.27
12.01111111,0.8,1017.39
12.98333333,0.78,1017.19
14.62777778,0.72,1017.12
15.95555556,0.73,1017.1
17.04444444,0.72,1017.11
17.68888889,0.73,1017.02
20.95555556,0.6,1016.92
22.68888889,0.53,1016.91
24.71666667,0.46,1016.59
25.97222222,0.43,1016.12
27.03888889,0.4,1015.63
26.86111111,0.39,1015.05
27.63333333,0.38,1014.32
27.17222222,0.39,1013.81
27.01111111,0.39,1013.43
25.94444444,0.43,1013.02
22.15,0.54,1013.11
20.12777778,0.61,1013.44
18.72777778,0.69,1013.51
19.12222222,0.67,1013.43
20.06111111,0.6,1013.49
19.10555556,0.61,1013.31
17.98888889,0.63,1013.3
17.70555556,0.61,1013.2
17.6,0.61,1012.59
17.52777778,0.62,1012.1
17.82222222,0.64,1011.72
15.91111111,0.68,1011.5
15.88888889,0.68,1011.51
17.75,0.61,1011.66
22.06666667,0.5,1011.48
23.75,0.42,1011.3
24.83888889,0.4,1011.17
25.99444444,0.4,1011.3
22.56666667,0.58,1010.9
25.38888889,0.47,1010.57
27.02777778,0.42,1009.63
26.72222222,0.42,1009.11
26.79444444,0.41,1008.75
21.91666667,0.62,1009.03
19.75,0.75,1010.03
17.61111111,0.96,1010.52
17.55,0.96,1011.21
16.47777778,0.9,1011.9
15.47777778,0.84,1012.72
17.75555556,0.78,1018.75
17.71111111,0.76,1019.24
16.42777778,0.82,1019.26
15.13888889,0.87,1019.42
14.51111111,0.87,1019.52
15.26666667,0.83,1019.45
18.54444444,0.59,1019.54
19.63888889,0.6,1020.02
21.87222222,0.58,1020.4
23.71666667,0.51,1020.92
25.88888889,0.45,1021.13
26.91666667,0.4,1021.49
28.77777778,0.37,1021.3
29.88888889,0.34,1021.01
30.83888889,0.32,1020.55
32.11111111,0.31,1019.83
32.10555556,0.3,1019.23
32.04444444,0.29,1018.84
31.01666667,0.29,1018.54
27.71111111,0.36,1018.53
24.02222222,0.45,1018.75
22.08333333,0.5,1019.15
21.41666667,0.55,1019.53
21.28888889,0.52,1019.58
14.88333333,0.8,1012.87
14.37777778,0.82,1012.88
14.37222222,0.79,1012.81
13.77222222,0.78,1012.45
13.7,0.76,1012.46
12.60555556,0.87,1012.66
11.06666667,1,1013.29
11.06666667,0.93,1014.33
10.98333333,0.94,1014.8
11.08888889,1,1015.63
11.08888889,1,1016.42
11.12777778,0.99,1017.07
12.17222222,0.93,1017.5
12.26666667,0.92,1018.37
12.15555556,0.87,1018.93
11.33888889,0.97,1019.56
12.37777778,0.84,1020.23
11.34444444,0.85,1020.81
12.28888889,0.74,1021.11
11.13333333,0.86,1021.35
11.07222222,0.86,1022.06
10.91111111,0.81,1022.27
9.822222222,0.87,1022.1
9.783333333,0.87,1022.52
10.19444444,0.84,1022.69
9.611111111,0.87,1022.97
9.083333333,0.9,1023.1
8.038888889,0.9,1022.88
7.461111111,0.93,1022.81
6.933333333,0.93,1023.03
5.838888889,0.93,1022.89
6.838888889,0.87,1023.19
9.494444444,0.83,1023.23
12.11666667,0.67,1023.19
13.84444444,0.64,1023.28
14.99444444,0.53,1023.39
16.13333333,0.55,1023.36
17.19444444,0.43,1022.96
17.27777778,0.39,1022.52
17.82222222,0.36,1022.15
17.82222222,0.37,1021.81
17.36666667,0.36,1021.68
16.2,0.44,1021.4
12.75555556,0.64,1021.6
10.19444444,0.75,1022.04
8.844444444,0.88,1022.1
8.288888889,0.89,1021.5
8.205555556,0.89,1021.35
6.088888889,0.96,1021.1
5.511111111,0.96,1020.59
6.483333333,0.93,1020.35
5.466666667,0.96,1020
5.561111111,0.99,1019.58
5.422222222,0.96,1018.85
4.961111111,0.93,1018.4
4.983333333,0.93,1018.21
8.672222222,0.84,1018.05
12.59444444,0.65,1017.98
15.95,0.53,1017.56
17.66666667,0.43,1017.26
18.86111111,0.4,1016.59
19.99444444,0.35,1016.56
21.03333333,0.34,1015.71
22.12777778,0.33,1014.9
22.10555556,0.33,1014.78
21.34444444,0.36,1014.93
18.99444444,0.47,1015.19
17.17222222,0.53,1015.59
14.24444444,0.69,1015.94
12.73333333,0.78,1016.5
12.2,0.86,1016.89
13.03888889,0.72,1016.86
12.57222222,0.76,1017.32
11.60555556,0.81,1017.73
10.96666667,0.88,1018.41
12.2,0.86,1018.24
12.19444444,0.86,1018.33
11.35555556,0.87,1018.67
10.05,0.93,1018.85
10.02777778,0.93,1019.33
14.53333333,0.79,1019.2
16.11666667,0.71,1019.62
17.71111111,0.64,1019.55
19.70555556,0.56,1019.55
19.81666667,0.57,1019.27
20.99444444,0.56,1019.05
22.24444444,0.48,1018.51
22.17222222,0.48,1017.85
22.19444444,0.48,1017.43
22.31111111,0.45,1017.05
20.01666667,0.56,1016.72
17.68333333,0.65,1016.81
15.18333333,0.81,1016.85
13.79444444,0.9,1016.91
13.23888889,0.9,1016.78
12.82777778,0.9,1016.14
12.68333333,0.93,1015.7
11.64444444,0.93,1015.39
11.41666667,0.93,1015.16
13.72222222,0.86,1014.39
13.83888889,0.86,1013.68
13.31111111,0.87,1012.94
14.75,0.84,1012.49
14.77777778,0.84,1012.09
16.71111111,0.75,1012.09
19.72222222,0.64,1011.49
22.52222222,0.54,1011.18
24.61666667,0.46,1010.72
27.10555556,0.39,1009.48
27.21666667,0.41,1008.87
28.66666667,0.37,1007.91
29.81111111,0.34,1007.05
27.77777778,0.35,1005.99
28.66666667,0.37,1005.82
26.12777778,0.44,1005.23
22.84444444,0.53,1004.75
21.22222222,0.59,1004.58
19.88333333,0.64,1004.58
20.34444444,0.64,1004.39
19.24444444,0.7,1003.96
18.63888889,0.7,1003.52
17.59444444,0.74,1003.51
17.25,0.77,1003.74
20.92222222,0.61,1003.97
20.3,0.61,1004.74
18.65555556,0.71,1005.44
17.66111111,0.79,1005.36
17.61666667,0.85,1006.44
17.61111111,0.85,1007.53
18.79444444,0.74,1008.5
22.03888889,0.5,1009.12
22.53333333,0.49,1009.93
23.77222222,0.45,1009.91
23.88888889,0.45,1010.02
24.94444444,0.39,1010.2
26.01666667,0.36,1010.1
26.03888889,0.34,1010.1
25.96111111,0.34,1010.22
23.83888889,0.39,1010.1
18.88333333,0.61,1010.3
17.26111111,0.67,1010.75
16.08888889,0.73,1011.28
15.53333333,0.75,1011.39
16.02777778,0.72,1011.47
14.88888889,0.73,1011.81
14.86111111,0.71,1011.99
14.07222222,0.73,1012.33
12.73333333,0.81,1012.73
14.79444444,0.76,1012.28
13.50555556,0.78,1012.36
12.66666667,0.84,1012.47
13.70555556,0.84,1012.96
15.85555556,0.74,1013.13
19.91111111,0.62,1013.27
23.75,0.51,1013.54
25.9,0.43,1013.51
27.73333333,0.35,1013.17
28.83888889,0.33,1012.95
29.70555556,0.31,1012.53
29.95,0.29,1012.16
29.90555556,0.27,1011.96
28.8,0.29,1011.9
26.06111111,0.39,1011.95
22.77777778,0.48,1012.25
21.05,0.56,1012.64
19.88888889,0.58,1012.96
20.42222222,0.52,1013.17
19.47777778,0.53,1013.54
18.33333333,0.58,1013.55
16.68888889,0.65,1013.37
16.92222222,0.66,1013.67
16.13333333,0.67,1013.15
15.57777778,0.7,1012.95
14.63333333,0.75,1013.09
15.02222222,0.72,1012.85
15.04444444,0.72,1012.94
17.73333333,0.66,1012.88
22.15555556,0.53,1012.88
25.99444444,0.44,1013.13
28.76666667,0.37,1012.87
31.01666667,0.32,1012.35
32.01666667,0.28,1011.98
31.80555556,0.26,1011.77
30.95,0.29,1011.7
30.04444444,0.31,1011.77
29.93888889,0.31,1011.76
27.75555556,0.35,1011.7
23.96111111,0.48,1012.29
23.89444444,0.48,1013.22
21.20555556,0.59,1013.38
22.17777778,0.57,1014.18
20.90555556,0.6,1014.64
20.53333333,0.63,1014.99
19.63333333,0.67,1015.3
21.81111111,0.58,1015.69
20.98888889,0.63,1015.92
20.40555556,0.66,1015.67
19.75,0.68,1016.8
16.94444444,0.65,1018.82
15.90555556,0.74,1019.32
15.01111111,0.86,1020.24
13.89444444,0.93,1021.23
14.01111111,0.92,1022.59
14.17222222,0.92,1022.9
15.12222222,0.92,1022.7
16.26111111,0.86,1022.41
17.12777778,0.81,1022.08
17.34444444,0.8,1021.79
17.87777778,0.77,1021.3
17.74444444,0.73,1020.89
17.25,0.8,1021
16.13888889,0.86,1021.28
15.14444444,0.92,1021.17
15.00555556,0.99,1021.21
15.00555556,0.96,1021.13
14.93888889,0.96,1021.21
14.93888889,0.96,1021.22
14.40555556,0.96,1021.13
14.23888889,0.95,1020.84
13.80555556,0.96,1020.63
12.73888889,1,1020.43
12.35555556,0.99,1020.23
12.13888889,1,1020.21
12.73888889,1,1020.11
14.87222222,0.99,1020.24
17.69444444,0.84,1020.3
18.82777778,0.83,1019.93
19.90555556,0.78,1020.03
20.00555556,0.77,1019.7
22.17777778,0.72,1019.31
22.46111111,0.71,1018.77
23.88888889,0.68,1017.96
23.91666667,0.68,1016.99
24.13333333,0.67,1016.21
22.2,0.76,1015.81
20,0.87,1015.8
20.20555556,0.86,1015.52
19.88333333,0.88,1015.12
20.34444444,0.82,1015.14
19.55,0.83,1014.97
21.32222222,0.51,1020.21
19.19444444,0.61,1020.22
17.43333333,0.66,1020.15
16.06111111,0.71,1020.01
15.51111111,0.73,1019.84
14.67777778,0.77,1020
14.86111111,0.79,1019.81
17.50555556,0.67,1019.82
21.61666667,0.53,1019.51
23.91666667,0.45,1019.61
27.2,0.34,1019.49
28.67222222,0.31,1019.23
29.99444444,0.29,1018.5
31.15555556,0.27,1017.9
31.96111111,0.26,1017.53
32.24444444,0.26,1016.81
32.24444444,0.26,1016.01
32.12777778,0.24,1015.48
31.08333333,0.25,1015.13
27.15,0.34,1014.84
23.13333333,0.43,1015.17
22.11111111,0.55,1015.53
21.43888889,0.54,1015.73
19.7,0.6,1015.92
20.34444444,0.75,1014.58
18.37777778,0.87,1014.87
19.11111111,0.83,1015.35
17.26666667,0.93,1015.21
19.30555556,0.82,1014.41
17.85555556,0.9,1015.42
16.17777778,0.99,1015.87
17.12777778,0.93,1016.37
18.66666667,0.9,1017.17
18.82222222,0.84,1017.9
19.91111111,0.78,1018.5
22.15,0.72,1018.84
22.75555556,0.7,1018.88
24.88333333,0.62,1018.99
24.90555556,0.58,1018.92
25.97222222,0.54,1018.47
25.95,0.54,1018.18
24.92777778,0.57,1018.62
22.73333333,0.7,1018.76
22.10555556,0.67,1018.86
21.15555556,0.68,1019.02
19.97777778,0.63,1019.46
19.42222222,0.65,1019.78
18.83888889,0.66,1020.01
19.88333333,0.61,1016.21
20.85555556,0.52,1016.22
19.28333333,0.55,1016.06
18.27222222,0.57,1016.13
16.6,0.61,1015.83
16.28888889,0.67,1015.73
16.07222222,0.72,1015.71
17.62222222,0.66,1015.83
21.66666667,0.47,1016.15
23.79444444,0.39,1016.33
26.08888889,0.34,1016.31
27.27222222,0.3,1016.16
28.79444444,0.29,1016.11
29.97222222,0.27,1015.72
31.00555556,0.23,1015.62
31.12777778,0.23,1015.12
31.08333333,0.23,1014.9
31.03888889,0.25,1014.36
29.97222222,0.29,1014.31
27.14444444,0.37,1014.04
23.86111111,0.48,1014.51
23.66111111,0.54,1014.76
23.62222222,0.51,1014.96
22.27777778,0.54,1015.07
18.77777778,0.66,1015.56
17.68888889,0.68,1015.47
17.5,0.74,1015.49
19.68333333,0.71,1015.1
19.24444444,0.74,1015.37
17.75555556,0.81,1015.21
14.25555556,0.89,1015.42
17.87222222,0.83,1015.35
19.75,0.79,1015.53
22.69444444,0.66,1015.35
24.88888889,0.54,1015.45
27.52222222,0.46,1015.3
29.90555556,0.37,1014.47
29.95,0.37,1014.24
30.85555556,0.32,1013.93
30.02777778,0.33,1013.32
29.95555556,0.34,1012.92
29.01111111,0.34,1012.69
27.87222222,0.35,1012.43
26.18333333,0.39,1012.33
24.94444444,0.43,1012.87
23.89444444,0.51,1013.42
23.35555556,0.53,1013.52
23.2,0.61,1013.53
23.2,0.62,1013.65
22.64444444,0.66,1013.75
20.80555556,0.75,1013.71
21.45555556,0.72,1013.77
21.47777778,0.69,1013.21
20.37222222,0.75,1013.67
19.88333333,0.79,1013.92
20.90555556,0.74,1013.85
20.89444444,0.75,1014.14
22.06666667,0.69,1014.66
22.11111111,0.73,1015.37
22.71111111,0.66,1015.72
22.53333333,0.72,1016.1
23.68888889,0.63,1016.49
23.56666667,0.67,1016.72
22.69444444,0.66,1016.64
24.85555556,0.58,1016.57
25.60555556,0.52,1016.44
24.83333333,0.55,1016.49
23.62777778,0.62,1017.03
21.17222222,0.68,1018.06
18.86111111,0.72,1019.52
18.28333333,0.58,1020.41
17.18888889,0.56,1021.23
14.99444444,0.63,1022.91
15.87777778,0.62,1022.13
14.75555556,0.68,1022.48
13.21666667,0.72,1022.62
12.68333333,0.74,1022.82
11.68888889,0.8,1023.32
10.90555556,0.81,1023.78
12.04444444,0.81,1024.08
15.48888889,0.65,1024.4
17.59444444,0.53,1024.56
19.83888889,0.45,1024.86
20.78888889,0.41,1024.76
22.08333333,0.35,1024.44
22.70555556,0.32,1023.65
23.66666667,0.29,1022.99
23.86111111,0.24,1022.23
23.88333333,0.24,1021.61
23.97222222,0.24,1021.09
22.8,0.26,1020.93
20.01666667,0.29,1020.92
17.42777778,0.37,1021.44
15.97777778,0.45,1021.44
14.82222222,0.49,1021.53
13.70555556,0.57,1021.77
12.13888889,0.62,1021.73
12.21666667,0.65,1021.81
11.89444444,0.64,1021.59
10.64444444,0.67,1021.33
10.03888889,0.69,1021.14
10.83888889,0.7,1020.92
9.966666667,0.78,1020.84
13.65,0.68,1020.77
17.22222222,0.58,1021.03
21,0.47,1021.04
24.75,0.34,1020.95
25.85,0.34,1020.76
27.12777778,0.34,1020.26
27.68333333,0.33,1019.66
28.65,0.31,1019.21
28.83888889,0.31,1018.63
28.86111111,0.31,1018.14
27.82777778,0.33,1017.98
27.17222222,0.34,1017.72
23.90555556,0.38,1017.92
21.21111111,0.47,1018.2
17.80555556,0.57,1018.62
17.68888889,0.64,1018.84
17.18888889,0.64,1019
15.93333333,0.66,1019.15
14.38333333,0.7,1019.15
14.73333333,0.73,1019.26
14.21666667,0.78,1019.35
13.2,0.78,1019.25
12.13888889,0.81,1019.35
12.22222222,0.86,1019.45
15.88888889,0.69,1019.84
18.73333333,0.63,1019.98
22.61666667,0.49,1019.96
24.88333333,0.42,1020.14
26.08888889,0.36,1020.24
27.19444444,0.37,1019.94
27.75,0.35,1019.73
28.70555556,0.32,1019.36
28.83888889,0.29,1018.93
28.83888889,0.27,1018.53
28.76666667,0.27,1018.15
27.72777778,0.28,1018.13
23.88333333,0.37,1018.41
22.05,0.41,1018.72
20.86111111,0.44,1019.12
20.76666667,0.46,1019.23
20.7,0.46,1019.47
2.105555556,0.82,1005.58
1.55,0.82,1006.29
0.661111111,0.88,1006.35
0.511111111,0.85,1006.59
0.533333333,0.85,1006.88
1.183333333,0.82,1007.61
1.038888889,0.82,1007.72
0.072222222,0.91,1008.4
0.272222222,0.97,1009.09
2.711111111,0.81,1009
2.8,0.75,1009.49
4.8,0.65,1009.95
6.038888889,0.64,1010.1
7.15,0.64,1010.4
7.661111111,0.52,1010.41
8.772222222,0.49,1010.42
8.794444444,0.44,1010.62
8.766666667,0.48,1010.61
7.755555556,0.49,1010.7
6.038888889,0.6,1010.92
5.088888889,0.73,1011.7
4.883333333,0.7,1012.01
4.75,0.68,1012.21
4.144444444,0.85,1012.38
8.288888889,0.96,1010.08
7.733333333,0.96,1009.89
7.322222222,0.96,1009.63
7.177777778,0.96,1009.39
6.666666667,1,1009.38
6.777777778,0.99,1009.29
7.244444444,1,1009.36
7.827777778,0.99,1009.73
8.844444444,0.93,1010
8.983333333,0.99,1010.24
10.11666667,0.92,1010.26
12.51666667,0.82,1010.47
13.90555556,0.66,1009.98
14.97777778,0.61,1009.89
15.75555556,0.59,1009.88
16.13333333,0.55,1009.31
17.06111111,0.48,1009.13
15.83333333,0.49,1009.59
15.92222222,0.53,1010.05
12.12777778,0.66,1010.75
10.27222222,0.74,1011.93
8.905555556,0.83,1012.62
8.305555556,0.81,1013.01
7.527777778,0.89,1013.54
6.694444444,0.93,1013.82
6.038888889,0.89,1014.3
5.905555556,0.93,1014.25
5.494444444,0.93,1014.49
5.011111111,0.95,1014.51
4.183333333,0.98,1014.8
3.777777778,0.92,1014.81
4.988888889,0.99,1015
8.788888889,0.89,1015.43
12.71111111,0.72,1015.38
14.97777778,0.55,1015.18
15.93888889,0.51,1015.39
16.18333333,0.48,1015.22
17.26666667,0.43,1014.62
17.68333333,0.45,1014.21
17.82777778,0.45,1013.84
17.82777778,0.45,1013.32
17.26111111,0.47,1013.06
17.26666667,0.47,1012.83
15.01666667,0.6,1012.51
13.88333333,0.64,1012.16
12.2,0.74,1012.68
11.6,0.74,1013.06
10.56666667,0.77,1012.82
10.99444444,0.7,1012.58
9.927777778,0.75,1012.36
9.433333333,0.78,1011.91
8.4,0.85,1011.73
8.427777778,0.86,1011.33
7.916666667,0.89,1010.92
7.872222222,0.89,1010.83
8.955555556,0.89,1010.62
9.266666667,0.91,1010.66
10.21111111,0.91,1011.17
13.01666667,0.81,1010.98
16.13888889,0.65,1010.97
17.17777778,0.62,1010.51
17.89444444,0.64,1010.87
19.14444444,0.6,1010.44
19.99444444,0.52,1009.65
19.92222222,0.57,1009.46
20.56666667,0.47,1009.13
17.74444444,0.73,1009.11
17.16666667,0.72,1009.27
16.11666667,0.76,1009.66
14.92777778,0.78,1009.99
12.75555556,0.86,1010.18
13.29444444,0.9,1010.89
13.58888889,0.87,1011.36
12.47777778,0.93,1011.58
10.61111111,0.93,1012.57
9.355555556,0.96,1013.15
9.355555556,0.96,1013.98
8.194444444,0.99,1013.98
8.866666667,1,1015.56
8.8,1,1015.05
10.03333333,0.93,1016.19
11.22777778,0.92,1017
13.91111111,0.76,1017.52
15.84444444,0.61,1018.08
17.22222222,0.48,1018.32
17.75555556,0.46,1018.53
17.70555556,0.48,1018.9
18.79444444,0.43,1018.92
17.77777778,0.37,1019.04
17.77777778,0.39,1019.39
17.75555556,0.35,1019.73
16.03888889,0.44,1020.43
12.45555556,0.59,1021.27
9.977777778,0.71,1022.25
10.35,0.69,1022.84
8.194444444,0.77,1023.57
8.155555556,0.75,1024.05
7.066666667,0.8,1024.65
7.272222222,0.79,1025.07
7,0.8,1025.26
6.466666667,0.8,1025.57
6.127777778,0.86,1025.99
5.866666667,0.87,1026.07
7.516666667,0.84,1026.56
11.65555556,0.68,1027.07
13.89444444,0.58,1027.06
16.06666667,0.48,1027.34
17.08888889,0.41,1027.35
17.77777778,0.37,1027.14
17.72777778,0.35,1026.74
17.64444444,0.36,1026.39
17.31111111,0.36,1025.95
17.8,0.34,1025.73
17.26111111,0.37,1025.74
16.20555556,0.4,1025.64
15.01666667,0.42,1025.74
12.93888889,0.52,1025.95
11.15555556,0.6,1026.54
8.894444444,0.7,1027.23
9.105555556,0.71,1027.22
7.066666667,0.83,1027.63
6.461111111,0.89,1027.66
5.872222222,0.89,1027.6
5.305555556,0.96,1027.46
5.811111111,0.89,1027.28
4.85,0.93,1027.29
3.683333333,0.93,1027.56
6.861111111,0.87,1027.86
9.677777778,0.73,1027.74
11.13333333,0.66,1027.95
12.82222222,0.55,1027.95
13.88333333,0.51,1027.89
15.99444444,0.44,1027.55
17.06111111,0.44,1027.33
16.07777778,0.37,1026.84
17.12777778,0.34,1026.05
17.17222222,0.31,1025.53
16.13333333,0.34,1025.15
16.08333333,0.39,1024.93
13.86111111,0.46,1025.03
11.28888889,0.54,1025.23
10.90555556,0.61,1025.72
10.16111111,0.64,1025.75
7.738888889,0.77,1025.73
6.5,0.82,1025.76
5.388888889,0.86,1025.85
5.022222222,0.85,1025.83
4.305555556,0.89,1025.56
4.794444444,0.89,1025.46
3.916666667,0.9,1025.24
4.755555556,0.93,1025.36
7.466666667,0.83,1025.76
10.65,0.68,1025.91
12.71111111,0.59,1026.24
15,0.51,1026.23
16.06666667,0.45,1026.24
17.77777778,0.43,1026.12
17.82222222,0.36,1025.8
18.76666667,0.36,1025.19
18.91111111,0.34,1024.43
18.93333333,0.33,1023.92
18.84444444,0.33,1023.55
17.84444444,0.39,1023.34
16.22777778,0.43,1023.33
13.13333333,0.55,1023.8
12.10555556,0.65,1024.42
10.92777778,0.69,1024.43
9.405555556,0.75,1024.71
7.616666667,0.86,1024.85
7.133333333,0.88,1024.96
6.311111111,0.91,1024.87
6.488888889,0.89,1024.57
6.394444444,0.86,1024.46
5.088888889,0.89,1024.51
3.75,0.92,1024.55
8.483333333,0.84,1024.86
12.35,0.73,1024.79
15.09444444,0.54,1024.94
17.26666667,0.51,1025.02
18.75555556,0.42,1025.02
18.93333333,0.37,1024.91
20.02222222,0.36,1024.33
21,0.29,1024.02
21.13333333,0.31,1023.32
22.17222222,0.29,1022.72
21.05,0.3,1022.52
20.01666667,0.35,1022.4
18.88333333,0.37,1022.2
17.06666667,0.4,1022.41
12.82222222,0.55,1022.71
12.61111111,0.58,1022.82
10.21666667,0.72,1022.83
9.305555556,0.77,1022.73
8.288888889,0.88,1023.04
6.461111111,0.87,1023.1
6.644444444,0.92,1022.82
7.105555556,0.92,1022.92
6.133333333,0.95,1022.78
5.927777778,0.99,1022.52
9.733333333,0.83,1022.63
14.37777778,0.66,1022.3
17.68888889,0.46,1022.31
18.91111111,0.4,1022.11
20.78888889,0.36,1022.04
22.2,0.3,1021.6
22.22222222,0.32,1021.09
22.2,0.28,1020.42
22.77777778,0.26,1019.7
22.8,0.29,1019.1
22.59444444,0.28,1018.73
22.19444444,0.3,1018.49
21.08333333,0.32,1018.29
16.33333333,0.53,1018.73
13.86666667,0.66,1019.11
14.26111111,0.6,1019.32
12.12777778,0.72,1019.13
10.51111111,0.76,1019.03
11.87777778,0.69,1019.13
10.9,0.72,1019.33
9.677777778,0.77,1019.61
8.588888889,0.78,1019.51
8.15,0.77,1019.35
7.527777778,0.77,1019.21
10.84444444,0.67,1019.41
12.53888889,0.62,1019.7
16.03888889,0.49,1019.79
16.78333333,0.48,1019.98
18.94444444,0.37,1019.8
20.11666667,0.35,1019.48
21.17777778,0.31,1018.89
22.13333333,0.28,1018.38
22.26666667,0.27,1017.58
22.26666667,0.28,1017.07
22.15,0.27,1016.72
21.15555556,0.29,1016.39
17.87222222,0.37,1016.3
16.24444444,0.4,1016.52
12.85,0.55,1016.72
11.66666667,0.61,1017.12
11.43333333,0.66,1016.95
4.138888889,0.88,1012.2
2.472222222,0.92,1012.1
2.488888889,0.92,1011.82
2.616666667,0.89,1011.14
1.55,0.96,1010.82
1.694444444,0.92,1010.27
1.666666667,0.95,1009.65
2.733333333,0.88,1009.44
2.761111111,0.95,1009.28
3.794444444,0.88,1008.59
4.838888889,0.86,1008.18
5.822222222,0.82,1007.32
7.016666667,0.79,1006.57
7.616666667,0.76,1005.48
7.222222222,0.8,1005.15
7.083333333,0.86,1004.95
7.083333333,0.93,1004.45
7.138888889,0.99,1003.74
7.105555556,1,1003.37
7.638888889,1,1003.16
7.722222222,0.99,1002.64
7.661111111,1,1002.28
8.172222222,1,1002.25
7.75,1,1001.78
10.39444444,0.71,1017.12
8.244444444,0.85,1017.33
7.833333333,0.87,1017.16
8.616666667,0.8,1017.27
7.044444444,0.86,1017.55
5.822222222,0.85,1017.73
4.933333333,0.99,1018.12
8.761111111,0.83,1018.43
13.66666667,0.65,1018.35
17.51111111,0.54,1018.28
20.75,0.38,1018.58
21.76666667,0.37,1018.57
22.2,0.38,1018.44
22.77777778,0.38,1018.13
22.78333333,0.37,1017.74
22.82222222,0.4,1017.62
22.82222222,0.4,1017.03
22.27777778,0.41,1016.65
22.19444444,0.45,1016.54
20.01666667,0.48,1016.44
17.45555556,0.55,1016.84
16.11666667,0.66,1017.45
14.42777778,0.68,1017.77
14.91666667,0.68,1017.84
14.88333333,0.67,1017.89
14.35,0.67,1017.99
13.05,0.7,1017.87
12.70555556,0.72,1017.9
11.64444444,0.74,1017.88
10.30555556,0.79,1017.97
8.866666667,0.88,1018.16
11,0.77,1018.26
12.58888889,0.73,1018.17
14.97777778,0.62,1018.16
17.2,0.54,1018.05
18.73333333,0.52,1017.77
19.97222222,0.49,1017.44
21.08333333,0.46,1016.94
22.57222222,0.39,1016.32
22.72777778,0.38,1015.45
23.83888889,0.36,1014.84
22.75555556,0.37,1014.29
22.15,0.39,1013.92
19.90555556,0.53,1013.72
17.3,0.6,1014.19
14.92777778,0.71,1014.53
14.88333333,0.69,1014.64
15.13888889,0.67,1014.48
12.77777778,0.73,1014.74
11.68888889,0.76,1014.74
11.62777778,0.77,1014.45
10.98888889,0.74,1014.33
9.433333333,0.8,1014.42
9.466666667,0.78,1014.21
7.866666667,0.88,1014.44
